"jjj","margin","n","true_es","scale","equiv","hdi","bf","tost"
848,0.2,250,0.19,0.707106781186547,0.06072,0.0611746819236617,0.06124,0.05784
849,0.3,250,0.19,0.707106781186547,0.33904,0.340481715611747,0.34224,0.33812
850,0.1,500,0.19,0.707106781186547,0.00172,0.00176007040281611,0.00176,0
851,0.2,500,0.19,0.707106781186547,0.06688,0.0669626785071403,0.06724,0.0668
852,0.3,500,0.19,0.707106781186547,0.5318,0.53178127125085,0.53256,0.53104
853,0.1,50,0.2,0.707106781186547,0.03504,0.0357642917150058,0.0364,0
854,0.2,50,0.2,0.707106781186547,0.05076,0.0499659959195103,0.05,0
855,0.3,50,0.2,0.707106781186547,0.09384,0.0900108012961555,0.08724,0.00204
856,0.1,100,0.2,0.707106781186547,0.02308,0.0228509684648631,0.02212,0
857,0.2,100,0.2,0.707106781186547,0.04796,0.0499839923163118,0.05,4e-05
858,0.3,100,0.2,0.707106781186547,0.16028,0.152873379222027,0.15348,0.14376
859,0.1,250,0.2,0.707106781186547,0.0078,0.00824197807473794,0.00804,0
860,0.2,250,0.2,0.707106781186547,0.04972,0.0499319836760823,0.05,0.0474
861,0.3,250,0.2,0.707106781186547,0.29832,0.299431863647275,0.30112,0.29708
862,0.1,500,0.2,0.707106781186547,0.00116,0.00120004800192008,0.00116,4e-05
863,0.2,500,0.2,0.707106781186547,0.04992,0.0500020000800032,0.05,0.04972
864,0.3,500,0.2,0.707106781186547,0.47136,0.47141885675427,0.47148,0.47064
865,0.1,50,0.21,0.707106781186547,0.03456,0.0353298923698636,0.03356,0
866,0.2,50,0.21,0.707106781186547,0.049,0.0477733765454327,0.04896,0
867,0.3,50,0.21,0.707106781186547,0.09004,0.0853038850878246,0.08328,0.00228
868,0.1,100,0.21,0.707106781186547,0.0196,0.0208908632488894,0.02052,0
869,0.2,100,0.21,0.707106781186547,0.04432,0.0456237243366551,0.04412,8e-05
870,0.3,100,0.21,0.707106781186547,0.14608,0.137951734902149,0.13856,0.13008
871,0.1,250,0.21,0.707106781186547,0.00628,0.00660237685566804,0.0062,0
872,0.2,250,0.21,0.707106781186547,0.03976,0.0402544916169821,0.03996,0.03784
873,0.3,250,0.21,0.707106781186547,0.26064,0.26149413788964,0.2626,0.2598
874,0.1,500,0.21,0.707106781186547,0.00064,0.00064,0.00068,0
875,0.2,500,0.21,0.707106781186547,0.03584,0.03584,0.03568,0.03564
876,0.3,500,0.21,0.707106781186547,0.40992,0.41,0.41072,0.40904
877,0.1,50,0.22,0.707106781186547,0.0312,0.0324825986078886,0.03264,0
878,0.2,50,0.22,0.707106781186547,0.045,0.045003600288023,0.04608,0
879,0.3,50,0.22,0.707106781186547,0.08656,0.0814465157212577,0.08028,0.00252
880,0.1,100,0.22,0.707106781186547,0.0186,0.0198103013567055,0.01908,0
881,0.2,100,0.22,0.707106781186547,0.04076,0.0414215392003842,0.04004,0
